file_name,MFCC_1_mean,MFCC_1_std,MFCC_2_mean,MFCC_2_std,MFCC_3_mean,MFCC_3_std,MFCC_4_mean,MFCC_4_std,MFCC_5_mean,MFCC_5_std,MFCC_6_mean,MFCC_6_std,MFCC_7_mean,MFCC_7_std,MFCC_8_mean,MFCC_8_std,MFCC_9_mean,MFCC_9_std,MFCC_10_mean,MFCC_10_std,MFCC_11_mean,MFCC_11_std,MFCC_12_mean,MFCC_12_std,MFCC_13_mean,MFCC_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,zcr_mean,hnr_librosa,clase
805-i_l-egg.egg,-407.1764,18.797985,209.76796,6.7890415,10.220836,9.785101,38.246048,5.0673027,12.88101,6.19782,6.515601,5.831052,10.403954,3.910708,4.244921,2.981238,9.572494,3.5988417,4.1582313,5.3595634,8.855798,2.741034,2.0207062,3.4340742,0.70417494,2.4569685,693.3007440199208,139.63793231838125,1.4961178e-05,0.0045709425403225,25.669437,0
805-i_lhl-egg.egg,-390.2236,23.781307,193.70065,10.022024,2.5696304,16.90754,32.76721,7.100227,9.004434,7.6178045,9.284292,2.5522823,11.777585,5.81196,5.1141257,4.6036196,4.788786,3.2226408,-7.339533,3.8034046,4.289544,3.2701688,-1.6950588,3.3471465,-2.5633154,3.0293531,864.2551306975182,322.90389085599486,7.2449766e-05,0.0059285802165354,22.93873,0
805-i_n-egg.egg,-403.95502,15.008581,195.48334,8.886554,1.1409904,9.470609,33.070324,6.4592605,8.068763,5.6817102,13.265989,5.17615,12.431465,5.7671437,4.519752,3.0713787,8.161458,5.9639387,-6.64348,4.5313177,3.7043657,3.4272037,2.2346845,4.1740365,1.2009045,4.184154,821.5675563349411,224.4538965944248,3.539869e-05,0.005787037037037,29.3782,0
805-u_h-egg.egg,-386.4074,19.21172,190.872,7.179704,-10.0389185,8.386718,34.05355,4.854051,7.9329357,9.029308,8.202112,9.672507,6.7909656,7.567447,0.58311474,8.94996,10.621232,6.7733865,-0.1805689,6.9229093,10.0817795,4.87027,3.6240516,3.2162156,-3.5513902,5.4804883,862.0288651769926,167.157075346929,2.6349744e-05,0.005941515771028,29.173923,0
805-u_l-egg.egg,-403.2507,13.388854,211.00092,6.0428486,9.686146,4.978506,32.75293,3.3260374,20.497044,2.6707256,13.572981,2.972603,11.433013,2.6019871,-0.6057041,3.9835966,3.4992595,3.7549841,6.3822503,3.8031526,12.136208,3.9427664,2.566522,2.9387774,-2.4708242,2.7006326,649.2484586927811,151.711660765472,1.7205355e-05,0.0045921688988095,26.24303,0
805-u_lhl-egg.egg,-394.13153,20.87753,197.62659,10.6712265,-9.649235,11.970477,33.11184,6.7642946,11.046599,10.406674,11.466616,6.186571,10.543824,6.439172,-1.0669299,6.078296,9.372367,4.778782,2.2658155,8.157671,5.467751,6.716648,-1.0757147,4.888101,-2.560141,4.2155933,920.8145352345566,204.1744317322253,2.5297664e-05,0.0056980298913043,22.144775,0
805-u_n-egg.egg,-396.68277,11.539934,202.51248,7.998053,-9.160833,6.7178845,33.99097,8.127934,6.94672,4.671166,12.847318,6.409788,13.958296,5.393846,-0.5899662,3.2118638,6.457256,3.2053492,-1.9577619,3.2097812,6.9652524,3.085969,2.9951885,2.5646517,1.2097892,2.155364,878.1608016312821,226.2487544425164,4.792239e-05,0.0055126245471014,28.966055,0
806-a_h-egg.egg,-417.31824,15.000933,164.95741,7.54307,-27.987797,6.537527,47.665257,5.18791,-12.44724,3.7636578,10.478748,3.3013005,1.3459678,3.5025532,-9.24976,2.7213802,1.9932859,2.6438065,-15.198036,3.3963006,1.9003322,2.6052265,-12.769029,2.863712,-2.8226776,3.0171363,1380.5338015983132,201.29664454266268,8.674869e-05,0.0109026227678571,28.034863,0
806-a_l-egg.egg,-387.22522,14.580824,182.76347,13.883106,-16.499676,12.046319,41.331657,6.352541,0.12171886,4.788805,11.633598,3.4230702,-0.95851636,2.889059,-7.890979,3.3328133,1.7316887,2.3235114,-14.067974,2.8608932,0.6920911,2.441937,-11.883847,2.4319808,-5.6811986,2.0715568,1089.4100661344269,170.13774743387276,3.6347043e-05,0.009306408110119,25.931671,0
806-a_lhl-egg.egg,-376.99286,20.701656,172.95036,8.332901,-20.727674,10.826734,36.42209,6.087794,-7.461013,4.899455,4.4940343,3.8315945,3.5932882,2.3284044,-6.229266,3.3001094,-0.42150316,3.1602058,-12.224934,2.9685094,0.27353585,2.74627,-10.501017,3.9876134,-4.061747,3.942626,1212.3507304436166,273.8125727762501,8.870287e-05,0.0102952860169491,19.386412,0
806-a_n-egg.egg,-440.78986,17.680532,177.02516,9.681106,-24.598621,8.51157,42.001614,5.2539034,-4.8110504,5.5986924,6.3980503,3.2834291,-0.32684013,4.53623,-6.045604,4.4410067,4.423047,4.0778885,-13.751107,3.1755483,1.7428808,2.7518308,-10.984838,2.7878385,-5.2016196,2.917688,1190.155934006517,263.54685975634465,0.0001006836,0.00956640625,28.326967,0
806-iau-egg.egg,-432.29303,69.742165,126.81007,43.569496,-8.865431,13.601303,31.788948,8.35958,2.4754136,7.4351435,8.526138,6.616157,5.636259,6.5819335,-2.9243925,8.139149,4.5675707,6.949453,-5.154803,8.184823,1.5804988,7.351474,-4.471048,7.721559,-1.8751932,6.937979,2051.8588820321283,1349.7795010544455,0.0011676422,0.020378188474256,18.545172,0
806-i_h-egg.egg,-459.2113,20.407139,155.46635,4.7018065,-27.31143,9.499462,35.78448,5.5058436,-13.647592,4.3186355,16.644226,3.4119773,0.058899377,3.4302115,-12.74977,4.1698246,8.04842,2.9306736,-12.177731,3.7429538,-0.15020342,2.986649,-12.534885,3.746036,-4.292223,3.8023388,1374.4866042516342,211.01834344014992,8.275109e-05,0.0112842244839449,29.490068,0
806-i_l-egg.egg,-360.56946,15.54127,162.01422,3.8802664,-28.075893,10.260667,48.650543,4.376273,-3.019306,4.706647,9.890629,2.5911107,3.4908972,3.7360382,-9.952924,3.110913,0.29631507,3.629043,-13.62055,2.80803,-0.9368757,2.5496364,-13.390155,2.5440843,-5.8884125,2.3110135,1178.027689914982,148.14599872913016,3.2612854e-05,0.0092431640625,29.270073,0
806-i_lhl-egg.egg,-381.39203,24.703428,162.1267,10.083468,-22.970638,13.434177,35.014164,7.9629087,-12.430788,5.339635,11.199403,4.0551386,4.529725,7.744894,-10.162415,4.6654167,2.911261,4.1749134,-11.487743,4.6494093,-1.1128998,3.6447492,-12.173803,3.4359126,-6.3728766,2.8596158,1252.3959326697998,168.63991497123754,3.45238e-05,0.01092529296875,17.44765,0
806-i_n-egg.egg,-428.26227,16.894205,166.8577,7.085285,-20.007294,6.571405,40.367546,4.2051873,-8.880404,5.595405,6.393839,2.4545014,4.195873,2.728664,-9.558342,3.5735502,2.0904853,2.7107053,-9.521609,2.4400427,-0.21869512,1.9712007,-11.213513,2.3449514,-5.7811036,2.006778,1149.6988067611785,256.9553866091355,8.250934e-05,0.0097690879875886,30.244274,0
806-u_h-egg.egg,-396.16586,11.3011465,157.91618,8.914302,-29.516163,8.33768,42.952827,4.0298862,-13.511251,3.7845802,11.8626585,3.5136669,-1.8277148,4.1987247,-11.538772,3.4819553,4.4747863,4.0703816,-15.272509,3.566441,-1.2633129,3.2445338,-13.035163,2.4161406,-3.0616357,2.6299274,1313.7890038285277,54.705558362467904,2.0786247e-05,0.011270822572314,29.228563,0
806-u_l-egg.egg,-351.00098,13.235692,176.50046,11.334662,-23.814291,7.8062134,48.156017,5.1588044,-4.6377335,3.810763,7.4583845,2.5930862,0.16761029,1.7971442,-10.47172,2.27196,0.33854812,2.308228,-16.51019,3.1482952,-1.6271017,2.3205996,-11.504968,2.4117258,-7.803938,2.306537,1112.7726571916703,109.08787806397152,2.043812e-05,0.0095015914351851,29.174458,0
806-u_lhl-egg.egg,-311.78638,19.224339,166.08815,11.080002,-40.69787,17.552393,35.09983,10.675136,-9.421229,6.6110864,7.8484144,5.897977,-2.041654,5.2745442,-11.617804,4.842205,2.3206587,3.4228976,-15.110578,3.9956665,-1.591216,2.9870622,-12.524728,2.6955254,-7.3861003,3.3047004,1377.8967975040318,272.2077737955457,8.608986e-05,0.0108220880681818,17.894,0
806-u_n-egg.egg,-422.25568,14.861624,166.70041,6.9143357,-27.112965,7.680441,44.35888,4.606729,-7.6705556,3.8354726,6.618358,2.21134,-0.09409845,2.4303992,-7.557033,2.5988183,4.1574335,2.0779135,-13.999411,2.3534415,-0.041289262,2.0517452,-12.205307,2.0324833,-5.5667334,1.7113168,1334.6400390155416,129.71733690297395,5.8820042e-05,0.0097917163645038,27.61675,0
807-a_h-egg.egg,-431.0644,13.660262,199.07127,7.5022235,30.078953,9.654061,46.108437,7.3368955,1.9897742,4.200069,11.181859,5.759248,4.8091645,3.4228601,1.7246919,4.7279854,12.614104,3.4411483,-0.89912266,4.1027746,7.5678606,3.853223,-0.4276071,3.0635579,1.2170501,3.8060873,756.8014284163281,102.3990505857694,1.734325e-05,0.0043885766006097,23.303507,0
807-a_l-egg.egg,-454.09174,17.729626,186.48521,10.965404,-0.4709559,11.997986,44.32804,5.1375875,2.0656497,4.51242,28.040443,3.630324,16.437477,3.3530214,8.068771,5.172933,17.156399,5.6371136,-5.16699,5.532325,7.149891,4.9431615,-6.256401,5.2755313,1.880641,5.1597376,1074.5123782901903,200.99063995140384,5.976429e-05,0.004540512242268,21.55037,0
807-a_lhl-egg.egg,-378.78165,28.794796,209.36269,13.919344,-15.860157,29.123215,29.582846,8.3372135,2.802678,7.6380367,12.708616,3.8399649,7.185819,4.6539154,0.20126641,4.911694,6.381303,3.3323805,-6.1448936,4.4713326,5.551187,3.4903677,-4.7053084,4.6051416,-0.9292754,3.562481,1058.7043738137777,333.7123036779019,8.4156294e-05,0.0060829254518072,14.159094,0
807-a_n-egg.egg,-428.48938,10.803272,205.15755,7.7628865,21.769981,7.6615524,42.048794,5.767369,1.072303,4.0360494,16.786148,5.450378,6.164455,3.6353412,-1.3589256,3.6743388,8.668556,3.1206763,-1.631251,3.6402001,11.79085,3.2905104,-2.162315,3.7255132,-1.3788098,3.537687,786.7648042832676,142.4894110334038,2.8309962e-05,0.0042830102237654,23.119854,0
807-iau-egg.egg,-438.32248,76.96534,146.33173,60.01432,18.712551,23.049696,26.36745,8.831319,9.726629,7.3863134,13.440487,6.1091,11.910782,5.5179577,4.2346454,5.7197084,7.9046497,5.44655,2.4124622,5.678326,6.072098,5.1513066,1.8964132,5.3260193,1.4365274,5.287997,1767.654997179105,1544.4581805984712,0.0012952699,0.0141826673152328,19.303568,0
807-i_h-egg.egg,-346.97665,14.13544,201.75566,9.060389,-30.830135,16.647488,30.082426,8.124786,2.4141266,6.8755856,12.744218,5.6664753,6.18246,3.405648,-2.5292306,3.8939424,7.0316796,3.1407979,-7.063109,3.7896755,4.9852595,3.379252,-5.0111623,2.7835495,-1.3595176,2.1896331,1105.8897975560585,195.3992897376344,3.9599003e-05,0.005721768465909,26.979456,0
807-i_l-egg.egg,-433.13165,12.765775,201.67642,8.49667,17.403955,6.800272,44.637653,3.570526,1.2517396,4.2342944,18.294699,2.3638983,7.7884994,2.0450432,-0.07658996,2.1786249,10.359278,2.8150375,-0.7009832,2.2004566,11.965418,2.545991,-3.0792856,2.5456734,0.17543146,1.9507715,834.1046980029062,235.52842332254136,5.169766e-05,0.0044566009004237,23.682611,0
807-i_lhl-egg.egg,-315.21582,18.27356,207.647,10.989489,-2.1231813,18.015938,23.19806,6.451308,-3.0627022,7.1574464,13.112998,4.4725676,12.041066,7.4000254,0.21386626,4.1140494,3.1606724,4.606273,-5.6819777,4.339209,6.7291207,3.9600432,-4.9138017,3.325857,-4.6385384,2.500703,861.2240887630115,230.72247031166975,3.2325497e-05,0.0056033828883495,20.12203,0
807-i_n-egg.egg,-398.62967,17.71736,206.176,3.4808214,8.63967,17.937845,33.023613,4.514412,-3.6401653,8.48886,15.59207,3.8811507,11.529133,3.282341,-0.15257932,3.2732403,10.268681,2.3559315,-3.4977007,2.432198,4.401353,2.1245663,-2.1159167,2.011841,0.5105199,2.217511,804.742875774963,83.35084752043579,1.0958795e-05,0.0051352572278911,26.900484,0
807-u_h-egg.egg,-449.18234,14.639939,185.2663,9.925994,1.4262325,8.037358,48.259228,4.7140083,6.4661984,3.1817117,28.822838,2.6677184,17.008696,3.1528637,6.96573,3.2895284,13.683121,2.9130416,-7.843485,3.1767426,5.27097,2.5241103,-5.243593,4.5621047,4.6184096,3.614427,1082.0569327154822,308.5387988211161,9.82045e-05,0.0045072115384615,23.950012,0
807-u_l-egg.egg,-409.94885,10.181851,191.06198,6.250379,25.236126,6.5532937,53.536163,6.4098425,-3.525299,4.316005,17.262924,7.527951,10.057352,5.9426165,2.847414,2.8291996,10.853253,5.255339,-4.128593,2.8500898,12.3008585,3.2679276,-0.4987556,3.8220842,2.4376779,3.6085298,835.2548586866702,193.071741512808,3.592593e-05,0.0044898986816406,25.167591,0
807-u_lhl-egg.egg,-391.26468,29.287777,202.215,13.457087,-14.557203,23.290182,28.65904,10.088474,-1.5683715,6.9283667,15.20166,5.475449,8.173919,5.364096,-1.9717027,6.7777534,7.2572327,3.8200696,-6.64673,4.063392,5.1832185,4.3089595,-3.3100994,4.5444818,-0.2015142,2.7124424,1076.2345600720994,291.9192147152461,7.1318675e-05,0.0059787326388888,17.102034,0
807-u_n-egg.egg,-436.3751,4.6304193,203.70868,4.193849,24.268003,5.1665525,40.567554,3.5397315,-1.7042457,4.3742414,21.631777,5.7263026,11.274499,2.7665043,-2.0744627,2.8961823,7.0135436,3.2463179,-1.6193771,2.5850542,12.560104,2.398504,-0.98888004,3.6012452,0.561164,2.559809,759.1282538961108,80.3691996717099,1.7893406e-05,0.0044055451127819,24.291786,0
808-a_h-egg.egg,-382.4969,15.571858,199.85013,10.920131,-24.370533,13.472307,31.03413,7.840743,4.7633777,5.0770464,20.155775,4.1144114,5.436692,3.6528597,-1.2041512,3.6194983,12.216039,3.4049206,-5.378304,3.2424333,7.8767505,2.8825085,-0.80530655,2.4865603,2.0560327,1.5490242,1159.6164055289073,289.7076518009327,0.0001152232,0.0056228637695312,23.596195,0
808-a_l-egg.egg,-389.4455,16.645706,202.9401,14.180462,-2.7259884,12.047017,34.862152,4.286397,-0.24796978,5.462562,21.243425,2.8971143,9.796878,2.669077,3.9563498,2.4519691,13.358024,2.9267776,-1.5402185,3.1689115,12.253675,2.7840285,-1.0070245,1.8135058,4.4599557,1.8514224,1078.154195595771,376.2435067086578,0.00014940085,0.004541015625,20.146694,0
808-a_lhl-egg.egg,-365.927,10.010822,212.04103,10.038717,-5.33114,10.350201,29.325397,4.040083,-3.1336071,8.692303,19.088886,6.015116,8.892611,4.0731854,-0.9690003,4.6761765,9.341733,5.1580095,-3.294647,3.9601994,7.6131415,2.2993965,-4.535887,5.647405,1.9584455,3.067237,961.1709142991076,155.44137667551817,3.532461e-05,0.0053013392857142,16.064983,0
808-a_n-egg.egg,-404.42886,16.095526,202.7314,9.575918,-20.901443,12.915678,32.73536,6.371648,3.9259152,4.429882,21.842527,4.364593,9.182278,3.122563,-1.9957961,3.1428504,12.698635,2.8438983,-3.993546,2.3910923,7.6647005,1.9974079,-0.8846728,1.6433388,2.6360824,1.959129,1085.026933726596,284.0921568666343,8.7713765e-05,0.0055132515822784,25.904348,0
808-iau-egg.egg,-457.2668,79.40483,126.24715,60.21281,-3.7225375,15.690204,28.024733,8.650779,7.894858,6.140386,17.100142,5.3215322,11.49944,5.3506517,3.7768712,6.7311583,11.97873,4.8237033,1.6941899,6.0113835,7.780131,5.958116,2.759747,4.943798,3.4730468,5.528687,2442.68119126178,1544.6850023329284,0.0018137979,0.0231138807753584,18.115847,0
808-i_h-egg.egg,-361.19547,10.0245285,190.70793,6.537012,-30.821556,9.642571,28.18372,2.9504876,2.8115635,6.58194,29.082258,4.9208827,0.8684609,5.6898565,-9.72603,7.567969,16.685085,4.096882,-13.490956,6.493385,-2.056672,5.902855,-4.3799243,2.8244483,-6.9335957,2.6941898,1127.5908734783438,170.1521957429622,4.675096e-05,0.0068698459201388,26.471434,0
808-i_l-egg.egg,-359.3191,16.884846,208.94453,12.535837,-8.024015,15.385309,34.588413,6.0873322,5.443826,3.7280772,19.205494,3.0266201,9.114383,2.4808571,3.1160033,2.2955751,13.912294,2.2777925,-2.3025308,2.5378969,9.480806,1.7388382,0.9142036,1.4653153,3.6250703,1.5024233,957.9212481744448,280.5104881701817,7.059319e-05,0.0044958726415094,19.786621,0
808-i_lhl-egg.egg,-310.02606,12.750156,201.18907,16.960258,-27.205784,20.457544,24.60724,8.160723,3.5468464,6.9863396,15.556874,7.1206813,2.2896724,6.269706,0.117952764,6.2164636,8.766467,6.2483764,-8.795709,5.2585983,6.5360436,5.8384275,-5.8679013,5.522181,-3.7984567,3.274455,1195.38484878421,308.672409177478,9.918599e-05,0.0062002505896226,15.377303,0
808-i_n-egg.egg,-374.36627,14.371849,193.45801,8.602712,-30.250694,12.857317,29.482328,7.1711936,2.7913787,7.300718,19.795649,6.352174,7.9140377,5.80424,-9.013244,6.001692,10.263996,5.0349994,-5.4428134,4.7236595,0.56567466,3.6362872,-2.687653,3.0763621,-2.8419857,2.6108575,1076.6634715733148,283.9139428820881,8.605549e-05,0.0066126150678294,29.490526,0
808-u_h-egg.egg,-459.54156,14.64143,186.21143,7.114446,-18.491108,12.824763,41.805958,6.194231,-2.4211397,7.803549,26.059805,5.324957,12.848174,5.855672,3.466589,4.57827,14.271897,4.0334806,-6.618647,3.579846,15.240151,2.9758873,-3.6576276,2.696767,6.404147,3.335289,1282.7559068115936,210.74048040579817,0.00010557981,0.0062689012096774,22.716915,0
808-u_l-egg.egg,-451.06415,9.837276,193.63611,6.005308,-16.15817,10.719097,39.545074,6.1399345,-2.4216118,5.7465444,24.211,4.2312636,10.583067,3.6607459,-0.83034277,3.0065572,14.517204,2.6207376,-4.6030235,2.7968774,11.455812,1.9891464,-4.450473,2.423175,3.4570208,1.7567924,1243.3074990059326,141.18541755284818,7.530148e-05,0.0051601080246913,22.308619,0
808-u_lhl-egg.egg,-459.54156,14.64143,186.21143,7.114446,-18.491108,12.824763,41.805958,6.194231,-2.4211397,7.803549,26.059805,5.324957,12.848174,5.855672,3.466589,4.57827,14.271897,4.0334806,-6.618647,3.579846,15.240151,2.9758873,-3.6576276,2.696767,6.404147,3.335289,1282.7559068115936,210.74048040579817,0.00010557981,0.0062689012096774,22.716915,0
808-u_n-egg.egg,-451.06415,9.837276,193.63611,6.005308,-16.15817,10.719097,39.545074,6.1399345,-2.4216118,5.7465444,24.211,4.2312636,10.583067,3.6607459,-0.83034277,3.0065572,14.517204,2.6207376,-4.6030235,2.7968774,11.455812,1.9891464,-4.450473,2.423175,3.4570208,1.7567924,1243.3074990059326,141.18541755284818,7.530148e-05,0.0051601080246913,22.308619,0
809-a_h-egg.egg,-394.81943,21.595848,212.55244,9.89913,18.285551,6.448911,32.767204,5.1486435,12.061281,9.564201,0.4435164,8.037154,8.788761,7.4170694,9.094083,10.717353,4.7775397,5.3100324,-10.611695,9.644434,-2.0073466,4.416802,1.912964,6.0706973,-2.7551355,3.6177466,663.5455127900549,308.8375016342491,6.934605e-05,0.0055576727642276,29.065403,0
809-a_l-egg.egg,-438.85663,14.97062,233.5623,9.935555,18.398064,10.109402,19.710205,6.4989276,11.917292,4.2369523,15.132977,4.8871984,6.624757,3.7068384,1.8195368,3.362834,9.420513,3.1094055,-2.3416708,3.180351,4.0851507,2.1727934,0.38192847,2.1519344,-0.36321914,2.2543354,692.5320858641524,176.66023521394618,3.230291e-05,0.0038034539473684,20.636225,0
809-a_lhl-egg.egg,-343.43063,18.504257,213.62654,12.139504,13.768072,8.76358,24.875229,3.6265333,8.836105,7.1184115,9.680625,4.287022,12.121178,3.131605,-3.294585,4.991041,4.6243067,4.337538,1.145955,2.9214623,0.024568154,3.893264,0.44865155,4.075479,-1.8869197,2.4811385,752.1858464537548,311.98882767172825,6.724026e-05,0.0047496448863636,18.886017,0
809-a_n-egg.egg,-362.3122,19.501963,217.90874,11.947606,17.019455,10.106961,38.487953,5.1312714,6.7074814,4.3134584,5.7709727,2.8467538,11.576843,2.246109,2.6429257,3.2562587,5.648487,2.3982036,-3.403652,2.8280203,3.9406338,1.8673084,1.0350059,1.7562814,-0.32440144,1.6258262,695.4755364725711,286.7792500292797,5.5544937e-05,0.0043535305343511,23.683737,0
809-iau-egg.egg,-446.02985,101.94536,140.80128,77.3735,30.073612,16.671642,19.361694,9.795603,16.706825,6.769804,8.259172,8.32461,10.755991,5.436277,9.0953045,6.10907,5.49037,6.37107,3.2053576,7.4052386,4.505181,5.7925653,4.115886,5.0653806,2.2927158,5.8923125,1505.2753932068576,1428.169775125804,0.00065621326,0.007495552963104,19.36986,0
809-i_h-egg.egg,-326.17627,16.661541,204.3694,8.418242,9.673303,5.8309116,25.78831,2.1190763,7.39749,3.0538335,-2.545371,3.9151134,17.698265,2.853555,7.003594,3.617008,-4.9692907,2.3065462,-2.0123098,2.9803255,8.370864,3.3074088,-0.90447724,2.567107,-6.170385,3.906004,670.4915069195188,261.2700526954872,3.9217168e-05,0.0061655195932539,30.218895,0
809-i_l-egg.egg,-418.4297,14.55106,228.59082,14.1943245,15.773284,8.835797,18.591066,7.096612,14.750843,8.19431,13.587341,7.1620073,7.587525,7.080123,1.887964,7.560916,8.615205,6.637768,-0.6028984,5.5911603,3.5147755,5.684042,2.402472,4.0434966,-1.1769154,4.13755,708.9850580870512,295.10490875682706,6.165695e-05,0.0038509728773584,21.573221,0
809-i_lhl-egg.egg,-333.5206,18.495583,209.99089,13.7348585,19.36452,9.091753,27.25461,7.616291,12.540263,7.7047997,4.570257,4.888644,11.489103,2.4855654,2.2920575,3.710634,2.2917542,3.1320107,1.3716586,2.737973,3.8044937,1.7718781,-0.5254573,2.6691902,-3.0276349,3.6385348,712.8759788228755,353.43631700932946,7.3595496e-05,0.0047554347826086,19.694374,0
809-i_n-egg.egg,-360.95132,18.555733,204.25568,8.573992,21.227922,8.441725,37.84789,4.528105,10.73865,3.5005703,4.834521,4.15011,10.381135,2.3639364,4.1597996,2.8501601,4.367386,2.906086,-7.786793,3.3826697,0.05440957,3.4185977,1.906927,3.2275918,-2.3494813,2.2812529,672.0428805458856,225.0941578022961,3.324373e-05,0.0046481838474025,26.367033,0
809-u_h-egg.egg,-423.82745,17.828714,199.89847,7.76544,25.595793,4.492788,32.93151,2.3171608,15.56434,2.1639378,-5.1852407,2.9460673,11.585729,2.653414,14.209293,2.1109898,-1.4335685,2.4000978,-6.869105,3.0253015,6.766905,2.4859505,-2.1087687,3.0410326,-6.69723,3.0821016,641.8314275767835,107.46689923317004,1.1681563e-05,0.00556640625,27.802067,0
809-u_l-egg.egg,-393.0293,9.087885,220.82935,6.1603093,-0.3115296,6.671551,24.933321,4.848719,18.617558,4.066696,10.3694315,3.9125857,8.054661,3.2949533,5.5496726,3.1956205,6.8717723,2.5264356,-1.0007199,2.8347054,5.919165,2.45435,0.43884292,1.7897842,1.058392,1.3861387,765.7162424016111,106.47255167041074,1.7627028e-05,0.0038987953244274,22.056267,0
809-u_lhl-egg.egg,-386.62753,26.785925,202.32922,12.472672,13.871354,13.520972,26.15299,6.3736024,9.538528,4.650932,10.207182,6.6716375,11.798796,2.125204,1.1522378,4.988186,5.0463104,4.2729497,-1.7507278,5.0876575,0.3840165,3.8988247,-1.7356794,2.842669,-0.36208212,2.351669,794.5892458359949,327.800034822047,7.694237e-05,0.0051307091346153,19.22577,0
809-u_n-egg.egg,-474.44226,30.69974,191.3687,9.852228,39.017994,11.330331,43.274296,4.1163545,7.256001,3.803518,5.1765137,3.6661062,6.0134315,4.5933003,6.9830647,3.0257492,12.239314,4.189485,-3.4675982,2.7147872,1.4317508,3.1643195,1.340525,2.4139938,2.2133098,2.1341112,769.9281615850379,242.84316752297573,5.312356e-05,0.0044582201086956,22.155848,0
81-a_h-egg.egg,-195.90855,10.962613,164.8835,8.264185,-13.913668,7.407714,24.825779,8.263071,13.012895,3.7401986,13.592868,4.1593933,-1.8405421,5.560262,4.3535995,4.150097,-1.0780221,3.613928,-2.695722,5.172049,-4.9094357,4.35029,-7.1174145,3.0969357,-8.2539625,3.8042045,1476.119396388585,134.56618681735216,0.000164435,0.0069163602941176,25.50356,0
81-a_l-egg.egg,-272.11124,27.090693,148.9143,8.841556,54.35715,4.6582203,46.62952,5.65345,8.170199,4.56111,21.820053,4.0523424,12.175062,4.8717656,9.877477,3.2749162,11.884698,3.5624068,7.2600675,3.8307993,6.499914,2.996346,4.43781,3.253046,0.96685636,3.1845691,1566.4397453444074,185.4749323822581,0.0002129286,0.0036958735039893,21.161587,0
81-a_lhl-egg.egg,-241.94548,51.298687,176.84116,12.627156,17.977762,30.953114,33.997402,8.308577,13.763158,5.5512533,20.658232,8.700275,5.6789045,5.577564,6.1518736,6.942447,4.9641566,6.156949,2.6183228,5.0541387,4.012787,6.2746964,2.262738,4.4591527,1.192913,3.6377573,1212.595940438874,222.79246354610876,0.00011851492,0.0045183454241071,21.774519,0
81-a_n-egg.egg,-193.85135,8.800533,194.37898,6.8646417,10.255538,4.772016,27.119526,4.5483255,10.113071,3.8181005,12.398105,2.4724596,8.67884,4.6389565,5.3848066,2.9079244,-2.192723,3.7585666,0.062700264,2.743381,-0.50786066,2.185539,-1.955696,1.841342,-0.6834319,2.1721308,1152.299280312468,186.5539702622021,0.00012300268,0.0045916356077981,23.802158,0
81-iau-egg.egg,-288.05713,89.852936,119.43409,62.874,15.650067,26.334894,32.01857,9.303934,9.106148,6.8805366,19.653461,6.8367696,8.07732,6.0982413,7.892343,5.2139845,8.298408,7.0017476,3.964501,5.234375,5.935896,6.459234,4.2375073,5.931972,2.9006546,5.027055,3280.288983747736,2677.868444104524,0.011054659,0.0221621372719841,22.390251,0
81-i_h-egg.egg,-147.01918,10.100622,149.14545,6.148866,-31.687069,8.097496,32.889893,3.757933,7.238024,3.1252518,16.473482,3.2214239,0.6000514,2.7066503,4.710016,2.776798,-0.7254685,2.335046,-0.077357195,2.3529055,-2.9443915,2.1831183,-3.1715493,1.8970256,-4.18415,1.8891162,1841.839526372976,211.9611485907356,0.00027702833,0.007113587622549,25.68713,0
81-i_l-egg.egg,-244.61378,7.606389,176.5525,4.212854,38.632202,4.1565604,42.512947,4.217869,6.8487134,3.9967163,8.768927,3.325624,12.76886,4.568563,14.5773945,3.0598302,10.052532,4.0054693,5.7205343,2.3302863,3.4910927,3.033551,5.386788,2.1751769,1.8552132,1.9927322,1204.6275476087333,116.51458245619637,0.00013921125,0.0035118689903846,21.936687,0
81-i_lhl-egg.egg,-193.28174,43.18262,176.41417,8.737929,32.13737,26.000425,36.402184,5.4739833,9.508398,4.2240405,20.701574,5.5012455,9.743816,4.973123,9.289289,5.14264,5.543414,4.9288163,6.516433,4.422824,2.8594446,4.3559256,1.754646,3.402499,2.871309,3.5678701,1138.2287900339156,218.30688454405708,9.4420175e-05,0.0040323623758278,21.24859,0
81-i_n-egg.egg,-199.2482,14.41997,171.63118,4.0654254,-8.88866,6.233397,30.200502,3.3287058,10.584437,2.7628832,16.427797,3.0282369,3.654205,2.383757,6.1326237,2.0733972,1.894471,1.6330429,1.5515264,1.6854136,-1.0446901,1.769284,-0.44684717,1.5346181,-1.6264205,1.5626436,1544.4090403246628,101.15098057572932,0.0002007276,0.0054054054054054,26.938007,0
81-u_h-egg.egg,-174.68326,12.402372,161.93636,5.509409,-27.786901,5.7641945,29.984985,3.5337079,9.874145,3.0930002,13.1896305,2.9684534,1.9963183,2.566976,3.7461867,2.3550828,-0.040697824,1.8415701,0.09981851,1.954579,-1.1339158,1.9870127,-2.8723824,1.779989,-2.7271764,2.0456223,1569.2388059495674,119.6366904104399,0.00014895589,0.0070186038669064,27.665401,0
